DateHour,Hour,Date,Month,2011_UV,2012_UV,2013_UV,2014_UV,2015_UV,2016_UV,2017_UV,2018_UV,2019_UV,2020_UV
04-28 13,13,28,04,3.1260000000000003,1.9724444444444447,1.255777777777778,2.956444444444444,1.5691111111111113,1.8064444444444443,1.0260000000000002,2.903333333333334,1.8139999999999998,2.708
04-28 14,14,28,04,2.1016666666666666,1.6730952380952377,0.8678571428571429,1.3921428571428573,1.1090476190476193,1.3316666666666666,1.122142857142857,2.031666666666667,1.070952380952381,1.2523809523809522
04-28 15,15,28,04,0.9648979591836735,0.6212244897959183,0.6004081632653062,0.5112244897959183,0.44306122448979607,0.42061224489795934,0.5655102040816328,1.0322448979591838,0.6463265306122451,0.47
04-28 16,16,28,04,0.2691836734693877,0.23489795918367345,0.2438775510204081,0.15918367346938778,0.23673469387755106,0.11326530612244892,0.19612244897959188,0.33244897959183667,0.22244897959183685,0.1624489795918367
04-28 17,17,28,04,0.019230769230769235,0.04333333333333336,0.0530769230769231,0.03230769230769232,0.03974358974358977,0.015897435897435905,0.01410256410256411,0.044358974358974367,0.0453846153846154,0.019743589743589755
04-28 18,18,28,04,0.0,0.020000000000000007,0.030000000000000023,0.010000000000000004,0.020000000000000007,0.0,0.0,0.010000000000000004,0.010000000000000004,0.010000000000000004
04-28 19,19,28,04,0.0,0.02000000000000001,0.030000000000000023,0.010000000000000005,0.02000000000000001,0.0,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-28 20,20,28,04,0.0,0.02000000000000001,0.03000000000000002,0.009750000000000005,0.02000000000000001,0.0,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-28 21,21,28,04,0.0,0.025932203389830523,0.030000000000000023,0.010000000000000005,0.02000000000000001,0.0,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-28 22,22,28,04,0.0,0.030000000000000023,0.030000000000000023,0.010000000000000005,0.02000000000000001,0.0,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-28 23,23,28,04,0.0,0.030000000000000023,0.030000000000000023,0.010000000000000004,0.020000000000000007,0.0,0.0,0.010000000000000004,0.010000000000000004,0.010000000000000004
04-29 00,00,29,04,0.0,0.030000000000000023,0.03929824561403511,0.010000000000000005,0.02000000000000001,0.00035087719298245617,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 01,01,29,04,0.0,0.030000000000000023,0.04000000000000002,0.010000000000000005,0.02000000000000001,0.009500000000000005,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 02,02,29,04,0.0,0.030000000000000023,0.04000000000000002,0.010000000000000005,0.02000000000000001,0.009500000000000005,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 03,03,29,04,0.0,0.030000000000000023,0.04000000000000002,0.010000000000000005,0.02000000000000001,0.010000000000000005,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 04,04,29,04,0.0,0.030000000000000023,0.04000000000000002,0.010000000000000005,0.02000000000000001,0.010000000000000005,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 05,05,29,04,0.0,0.030000000000000023,0.04000000000000002,0.010000000000000005,0.02000000000000001,0.009500000000000005,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 06,06,29,04,0.0,0.030000000000000023,0.04000000000000002,0.011500000000000007,0.020166666666666676,0.00016666666666666666,0.002333333333333333,0.010333333333333338,0.010000000000000005,0.010000000000000005
04-29 07,07,29,04,0.06933333333333334,0.08583333333333337,0.11383333333333337,0.04166666666666668,0.07966666666666669,0.022500000000000017,0.05466666666666668,0.10450000000000005,0.07866666666666668,0.09450000000000003
04-29 08,08,29,04,0.5536666666666668,0.47583333333333344,0.5131666666666667,0.08316666666666665,0.42100000000000004,0.08433333333333333,0.34049999999999997,0.5206666666666667,0.3971666666666666,0.4455
04-29 09,09,29,04,1.4346666666666665,1.3170000000000004,1.3350000000000004,0.20233333333333337,1.1975000000000002,0.5346666666666667,1.0865000000000002,1.132666666666667,1.088666666666667,0.6391666666666667
04-29 10,10,29,04,2.5754999999999995,2.0280000000000005,2.433166666666666,0.306,2.2125,0.4713333333333333,1.5086666666666662,1.1854999999999996,0.6483333333333333,0.7946666666666667
04-29 11,11,29,04,3.328499999999999,2.5349999999999993,3.141333333333333,0.5358333333333335,3.065666666666666,0.4815000000000001,1.402666666666666,2.137,1.2510000000000003,2.4709999999999983
04-29 12,12,29,04,3.73542372881356,2.760847457627118,3.6423728813559313,0.5700000000000001,3.3103389830508467,0.29440677966101686,2.289152542372882,2.261864406779661,1.8288135593220336,1.7123728813559318
04-29 13,13,29,04,3.1021666666666667,2.088,1.9636666666666664,0.5036666666666668,2.8331666666666675,0.3721666666666667,1.711833333333334,1.9326666666666672,3.044000000000001,0.24950000000000008
04-29 14,14,29,04,2.1166666666666667,1.1493333333333335,1.4891666666666663,0.34266666666666656,1.8253333333333335,0.2491666666666667,0.8314999999999999,1.5953333333333337,2.0926666666666667,0.5853333333333334
04-29 15,15,29,04,0.9296666666666666,0.7553333333333332,0.45983333333333337,0.12749999999999997,0.8235,0.2010000000000001,0.7591666666666667,0.9818333333333334,1.0784999999999996,0.1195
04-29 16,16,29,04,0.24533333333333335,0.12433333333333334,0.206,0.0438333333333333,0.22566666666666665,0.1396666666666667,0.21550000000000002,0.3018333333333334,0.34750000000000003,0.050999999999999976
04-29 17,17,29,04,0.013000000000000003,0.043666666666666624,0.04866666666666665,0.02000000000000001,0.035166666666666686,0.02400000000000001,0.017666666666666674,0.03799999999999992,0.04049999999999992,0.014166666666666673
04-29 18,18,29,04,0.0,0.030000000000000023,0.030000000000000023,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 19,19,29,04,0.0,0.030000000000000023,0.035666666666666694,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-29 20,20,29,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.009666666666666672,0.010000000000000005,0.010000000000000005
04-29 21,21,29,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.008666666666666671,0.010000000000000005,0.010000000000000005
04-29 22,22,29,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.009833333333333338,0.010000000000000005,0.010000000000000005
04-29 23,23,29,04,0.0,0.030000000000000023,0.040000000000000015,0.020000000000000007,0.020000000000000007,0.010000000000000004,0.0,0.006000000000000002,0.010000000000000004,0.010000000000000004
04-30 00,00,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.004745762711864408,0.010000000000000005,0.010000000000000005
04-30 01,01,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.006833333333333336,0.010000000000000005,0.010000000000000005
04-30 02,02,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.005833333333333335,0.010000000000000005,0.010000000000000005
04-30 03,03,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.006000000000000003,0.010000000000000005,0.010000000000000005
04-30 04,04,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.008166666666666671,0.010000000000000005,0.010000000000000005
04-30 05,05,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.006333333333333336,0.010000000000000005,0.010000000000000005
04-30 06,06,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.020166666666666676,0.010000000000000005,0.0030000000000000005,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-30 07,07,30,04,0.06500000000000002,0.08383333333333334,0.10150000000000005,0.07150000000000002,0.07666666666666669,0.07083333333333335,0.051833333333333356,0.08000000000000003,0.10250000000000004,0.04850000000000001
04-30 08,08,30,04,0.4850000000000001,0.40766666666666657,0.4444999999999999,0.1948333333333334,0.41466666666666663,0.48799999999999993,0.322,0.3798333333333333,0.5391666666666667,0.1955
04-30 09,09,30,04,1.3285000000000002,1.1623333333333334,1.2125000000000001,1.047166666666667,1.1878333333333337,1.0895,1.0056666666666667,0.7959999999999999,1.3938333333333335,0.5476666666666666
04-30 10,10,30,04,2.3898333333333337,2.182000000000001,2.2826666666666666,1.5263333333333333,2.247333333333333,2.6203333333333334,1.5590000000000006,2.146166666666667,2.3971666666666662,1.2511666666666672
04-30 11,11,30,04,3.287999999999999,2.9323333333333337,2.8708333333333313,2.0305000000000004,3.1188333333333342,3.631999999999999,2.3704999999999985,3.1455,2.8449999999999998,1.7245000000000004
04-30 12,12,30,04,3.533666666666666,2.934,2.6301666666666668,2.432166666666666,3.411333333333333,3.233333333333334,2.7680000000000002,3.4140000000000006,2.8443333333333327,1.4611666666666665
04-30 13,13,30,04,2.894833333333334,2.1263333333333336,1.8605000000000007,3.0223333333333327,2.9228333333333336,3.227166666666667,2.4500000000000006,2.977,2.8148333333333326,1.7621666666666664
04-30 14,14,30,04,1.8716666666666668,1.3625,0.7526666666666668,2.0201666666666673,1.906,2.1279999999999997,1.8148333333333329,2.0718333333333327,1.9040000000000001,1.178
04-30 15,15,30,04,0.8063333333333336,0.7123333333333333,0.30683333333333335,0.9288333333333336,0.8703333333333335,0.8861666666666668,0.5791666666666669,1.0525,0.8781666666666667,0.279
04-30 16,16,30,04,0.23983333333333334,0.216,0.10916666666666666,0.2513333333333333,0.2338333333333333,0.24866666666666667,0.1558333333333334,0.32650000000000007,0.2711666666666667,0.1241666666666666
04-30 17,17,30,04,0.011166666666666668,0.03683333333333336,0.04449999999999998,0.03650000000000002,0.03283333333333335,0.022000000000000013,0.021666666666666678,0.03733333333333325,0.030666666666666686,0.02900000000000002
04-30 18,18,30,04,0.0,0.02100000000000001,0.03350000000000002,0.02000000000000001,0.01750000000000001,0.0,0.0,0.010000000000000005,0.010000000000000005,0.010000000000000005
04-30 19,19,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.0,0.0,0.009666666666666672,0.010000000000000005,0.010000000000000005
04-30 20,20,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.0,0.001833333333333333,0.009666666666666672,0.010000000000000005,0.010000000000000005
04-30 21,21,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.0,0.008333333333333337,0.008666666666666671,0.010000000000000005,0.010000000000000005
04-30 22,22,30,04,0.0,0.030000000000000023,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.0,0.009666666666666672,0.00666666666666667,0.010000000000000005,0.010000000000000005
04-30 23,23,30,04,0.0,0.030000000000000023,0.040000000000000015,0.020000000000000007,0.020000000000000007,0.0,0.010000000000000004,0.004800000000000001,0.010000000000000004,0.010000000000000004
05-01 00,00,01,05,0.0,0.02000000000000001,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.0,0.00440677966101695,0.00288135593220339,0.010000000000000005,0.010000000000000005
05-01 01,01,01,05,0.0,0.02000000000000001,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.0,0.0,0.0026666666666666666,0.010000000000000005,0.010000000000000005
05-01 02,02,01,05,0.0,0.02800000000000002,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.0003333333333333333,0.0011666666666666668,0.0008333333333333334,0.010000000000000005,0.010000000000000005
05-01 03,03,01,05,0.0,0.024000000000000018,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.009833333333333338,0.0,0.0016666666666666666,0.010000000000000005,0.010000000000000005
05-01 04,04,01,05,0.0,0.02000000000000001,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.0003333333333333333,0.010000000000000005,0.010000000000000005
05-01 05,05,01,05,0.0,0.02000000000000001,0.04000000000000002,0.02000000000000001,0.02000000000000001,0.010000000000000005,0.0,0.0,0.010000000000000005,0.010000000000000005
05-01 06,06,01,05,0.0,0.020666666666666677,0.04000000000000002,0.020333333333333346,0.02000000000000001,0.010000000000000005,0.0030000000000000005,0.002166666666666666,0.010000000000000005,0.010000000000000005
05-01 07,07,01,05,0.03433333333333335,0.058833333333333356,0.07266666666666668,0.08366666666666668,0.07766666666666669,0.06666666666666668,0.03166666666666669,0.08216666666666671,0.04733333333333335,0.046500000000000034
05-01 08,08,01,05,0.2258333333333333,0.38016666666666665,0.21483333333333343,0.4588333333333334,0.42566666666666664,0.35116666666666674,0.2195,0.4253333333333333,0.24683333333333335,0.1643333333333333
