"id";"Month";"Date";"Hour";"X2011_UV";"X2012_UV";"X2013_UV";"X2014_UV";"X2015_UV";"X2016_UV";"X2017_UV";"X2018_UV";"X2019_UV";"X2020_UV"
6927;10;25;23;0;0,03;0,04;0,02;0;0;0,01;0;0,01;0,01
6928;10;26;0;0;0,04;0,04;0,02;0,01;0;0,01;0;0,01;0,01
6929;10;26;1;0;0,04;0,04;0,02;0,01;0;0,01;0;0,01;0,01
6930;10;26;2;0;0,04;0,04;0,02;0,01;0;0,01;0,01;0,01;0,01
6931;10;26;3;0;0,04;0,04;0,02;0,01;0;0,01;0,01;0,01;0,01
6932;10;26;4;0;0,04;0,04;0,02;0,01;0;0,01;0;0,01;0,01
6933;10;26;5;0,02;0,05;0,05;0,02;0,01;0,01;0,01;0,04;0,04;0,05
6934;10;26;6;0,27;0,2;0,24;0,11;0,07;0,15;0,09;0,24;0,24;0,38
6935;10;26;7;1,06;0,74;0,8;0,44;0,24;0,38;0,24;0,58;0,53;1,21
6936;10;26;8;2,41;1,89;1,78;1,15;0,83;0,95;0,51;1,55;1,77;2,64
6937;10;26;9;4,66;3,29;3,45;2,9;1;2,9;0,87;3,32;1,91;4,45
6938;10;26;10;6,14;2,49;2,36;6,18;1,19;2,13;2,89;4,87;2,9;6,08
6939;10;26;11;7,35;2,87;2,71;5,49;2,34;2,03;1,57;6,83;2,67;7,1
6940;10;26;12;7,35;2,73;2,91;5,88;5,12;3,14;1,8;5,78;3,47;6,87
6941;10;26;13;6,27;2,96;2,52;6,33;5,23;3,03;0,79;4,9;3,23;6,07
6942;10;26;14;4,52;1,07;1,22;4,15;4,42;0,63;0,97;4,36;2,82;4,28
6943;10;26;15;2,63;1,51;1,25;2,32;2,12;0,71;0,47;2,66;1,93;2,92
6944;10;26;16;1,13;0,8;0,57;1,07;0,47;0,26;0,19;1,28;0,99;1,29
6945;10;26;17;0,28;0,15;0,21;0,26;0,11;0,09;0,08;0,39;0,37;0,46
6946;10;26;18;0,03;0,05;0,06;0,04;0,02;0,03;0,02;0,06;0,06;0,07
6947;10;26;19;0;0,04;0,03;0,01;0,01;0,01;0,01;0,01;0,01;0,01
6948;10;26;20;0;0,04;0,03;0,01;0,01;0,01;0,01;0;0,01;0,01
6949;10;26;21;0;0,04;0,04;0,01;0,01;0,01;0,01;0;0,01;0,01
6950;10;26;22;0;0,04;0,04;0,01;0,01;0,01;0,01;0;0,01;0,01
6951;10;26;23;0;0,04;0,04;0,01;0,01;0,01;0,01;0;0,01;0,01
6952;10;27;0;0;0,04;0,04;0,01;0,01;0,01;0,01;0,01;0,01;0,01
6953;10;27;1;0;0,03;0,04;0,02;0,01;0,01;0;0,01;0,01;0,01
6954;10;27;2;0;0,03;0,04;0,02;0,01;0,01;0;0;0,01;0,01
6955;10;27;3;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6956;10;27;4;0;0,03;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
6957;10;27;5;0,01;0,04;0,06;0,02;0,03;0,03;0,03;0,04;0,04;0,04
6958;10;27;6;0,19;0,12;0,31;0,03;0,26;0,23;0,27;0,35;0,36;0,39
6959;10;27;7;0,84;0,77;0,79;0,08;1,06;0,89;1,14;0,56;1,13;1,14
6960;10;27;8;2,56;1,03;1,52;0,36;2,71;2,32;2,73;1,73;2,18;3,04
6961;10;27;9;4,57;1,87;2,73;0,85;4,82;3,82;4,62;2,36;2,64;4,78
6962;10;27;10;6,4;1,68;4,1;3,3;6,76;4,66;6,15;2,71;3,48;5,6
6963;10;27;11;7,55;4,38;5,84;3,9;7,97;4,97;7,31;4,26;2,64;5,1
6964;10;27;12;6,15;4;6,59;5,32;8,06;6,12;7,19;5,82;1,5;3,51
6965;10;27;13;4,69;3,13;5,04;4,31;7,03;5,92;6,45;3,55;1,99;5,14
6966;10;27;14;3,21;2,4;3,57;3,99;5,11;4,29;4,69;3,46;2,41;3,61
6967;10;27;15;2,83;1,77;1,76;1,85;3;2,88;2,98;1,91;1,1;1,7
6968;10;27;16;1,17;1,1;1,05;0,91;1,28;1,28;1,4;0,84;0,47;0,9
6969;10;27;17;0,29;0,27;0,32;0,28;0,33;0,33;0,44;0,33;0,2;0,27
6970;10;27;18;0,02;0,06;0,07;0,05;0,04;0,04;0,07;0,05;0,05;0,05
6971;10;27;19;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6972;10;27;20;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6973;10;27;21;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6974;10;27;22;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6975;10;27;23;0;0,03;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
6976;10;28;0;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6977;10;28;1;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6978;10;28;2;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6979;10;28;3;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6980;10;28;4;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6981;10;28;5;0,01;0,05;0,05;0,03;0,03;0,03;0,02;0,03;0,05;0,05
6982;10;28;6;0,18;0,2;0,15;0,2;0,26;0,27;0,2;0,29;0,38;0,3
6983;10;28;7;1,02;0,78;0,46;0,56;1,07;1,12;0,73;0,89;1,26;0,83
6984;10;28;8;2,27;2,3;0,84;1,09;2,67;2,75;1,25;1,74;1,81;2,1
6985;10;28;9;4,5;4,81;2,97;1,5;4,79;4,84;3,98;3,37;3,68;4,3
6986;10;28;10;6,26;6,7;2,17;2,49;6,78;6,43;6,26;5,62;6,39;5,61
6987;10;28;11;7,15;7,63;3,34;4,72;8,05;6,95;5,87;6,95;7,78;7,51
6988;10;28;12;5,41;7,63;4,9;5,13;8,15;7,93;3,09;7;7,9;7,66
6989;10;28;13;2,09;6,52;6,55;3,06;7,1;6,68;3,53;6,14;6,94;5,93
6990;10;28;14;1,01;4,79;2,8;2,63;5,13;4,85;2,72;4,59;5,14;2,92
6991;10;28;15;0,5;2,82;2;1,98;3;2,86;2,36;2,86;3,16;2,94
6992;10;28;16;0,28;1,28;1,09;0,85;1,22;1,28;1,29;1,38;1,54;1,27
6993;10;28;17;0,05;0,36;0,23;0,23;0,33;0,34;0,5;0,45;0,52;0,42
6994;10;28;18;0;0,07;0,07;0,03;0,04;0,04;0,04;0,07;0,08;0,07
6995;10;28;19;0;0,03;0,03;0,02;0;0,01;0,01;0;0,01;0,01
6996;10;28;20;0;0,03;0,04;0,02;0;0,01;0,01;0;0,01;0,01
6997;10;28;21;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6998;10;28;22;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
6999;10;28;23;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
7000;10;29;0;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
7001;10;29;1;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
7002;10;29;2;0;0,03;0,04;0,02;0,01;0,01;0,01;0;0,01;0,01
7003;10;29;3;0;0,03;0,04;0,02;0,01;0,01;0;0,01;0,01;0,01
7004;10;29;4;0;0,04;0,04;0,02;0,01;0,01;0;0;0,01;0,01
7005;10;29;5;0;0,06;0,06;0,04;0,02;0,02;0,05;0,04;0,05;0,06
7006;10;29;6;0,1;0,29;0,21;0,19;0,14;0,15;0,39;0,28;0,4;0,42
7007;10;29;7;0,52;1,09;0,72;0,64;0,66;0,56;1,31;0,93;1,33;1,38
7008;10;29;8;1,08;2,69;1,74;1,2;2,46;2;2,85;2,18;2,97;3,03
7009;10;29;9;3,3;4,59;2,32;2,12;4,72;4,67;4,7;3,99;4,93;5,09
7010;10;29;10;4,32;6,15;4,12;5,76;6,65;6,7;6,21;5,93;6,77;6,95
7011;10;29;11;6,85;6,92;5,13;7,67;7,68;7,93;7;6,98;7,86;6,25
7012;10;29;12;4,6;7,23;5,11;7,74;7,83;8,04;7,53;7,1;7,93;3,27
7013;10;29;13;3,52;6,25;5,07;6,67;6,46;7,08;6,6;6,19;6,86;2,19
7014;10;29;14;4,13;4,64;5,41;4,6;3,93;5,21;4,62;4,61;5,12;1,47
7015;10;29;15;2,44;2,75;3,11;2,47;2,8;3,02;2,79;2,87;3,13;2,34
7016;10;29;16;0,97;0,98;1,07;1,14;1,17;1,27;1,44;1,4;1,56;1,35
7017;10;29;17;0,35;0,3;0,31;0,3;0,33;0,35;0,5;0,47;0,54;0,4
7018;10;29;18;0,04;0,06;0,07;0,05;0,04;0,04;0,08;0,07;0,08;0,06
7019;10;29;19;0;0,03;0,03;0,02;0;0;0,01;0;0,01;0,01
7020;10;29;20;0;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01;0,01
7021;10;29;21;0;0,03;0,03;0,02;0,01;0;0,01;0;0,01;0,01
7022;10;29;22;0;0,03;0,03;0,02;0,01;0,01;0,01;0;0,01;0,01
7023;10;29;23;0;0,03;0,03;0,02;0,01;0,01;0,01;0;0,01;0,01
7024;10;30;0;0;0,03;0,03;0,02;0,01;0;0,01;0;0,01;0,01
7025;10;30;1;0;0,03;0,03;0,02;0,01;0;0;0;0,01;0,01
7026;10;30;2;0;0,03;0,03;0,02;0,01;0;0,01;0;0,01;0,01
7027;10;30;3;0;0,03;0,03;0,02;0,01;0;0;0;0,01;0,01
7028;10;30;4;0;0,03;0,03;0,02;0,01;0;0,01;0;0,01;0,01
7029;10;30;5;0;0,06;0,05;0,03;0,03;0,01;0,05;0,05;0,05;0,02
7030;10;30;6;0,07;0,31;0,21;0,17;0,27;0,03;0,36;0,37;0,39;0,18
7031;10;30;7;0,31;1,11;0,5;0,39;1,06;0,35;1,12;1,06;1,27;0,46
7032;10;30;8;0,82;2,72;1,1;1,73;2,6;2,06;2,24;2,32;2,81;1,51
7033;10;30;9;1,36;4,82;2,22;4,17;4,15;2,59;2,64;4,25;4,71;3,35
7034;10;30;10;3,22;6,73;3,82;6,42;4,13;5,02;3,19;6,08;6,48;2,86
7035;10;30;11;3,55;7,9;7,83;7,72;5,27;8,08;0,82;7,03;7,5;7,66
7036;10;30;12;4,24;7,99;7,43;7,79;6,77;8,17;3,57;5,91;7,52;7,91
7037;10;30;13;4,26;6,85;5,95;6,77;6,35;6,81;4,4;4,32;6,58;6,91
7038;10;30;14;2,36;5,02;4,25;4,9;4,55;2,72;3,71;4,38;4,9;5,24
7039;10;30;15;1,3;2,91;1,76;2,97;2,71;1,34;1,52;2,66;3,09;3,17
7040;10;30;16;0,78;1,29;1,11;1,29;1,17;0,36;1,05;1,42;1,52;1,26
7041;10;30;17;0,18;0,33;0,32;0,29;0,33;0,08;0,19;0,45;0,48;0,32
7042;10;30;18;0,02;0,07;0,07;0,05;0,04;0,03;0,06;0,08;0,08;0,08
7043;10;30;19;0;0,03;0,03;0,02;0;0;0;0,01;0,01;0,01
7044;10;30;20;0;0,03;0,03;0,02;0,01;0;0;0,01;0,01;0,01
7045;10;30;21;0;0,03;0,03;0,02;0,01;0;0;0,01;0,01;0,01
7046;10;30;22;0;0,03;0,03;0,02;0,01;0;0;0;0,01;0,01
7047;10;30;23;0;0,03;0,03;0,02;0,01;0;0;0;0,01;0,01
7048;10;31;0;0;0,03;0,04;0,01;0,01;0,01;0;0;0,01;0,01
7049;10;31;1;0;0,03;0,04;0,01;0,01;0,01;0;0;0,01;0,01
7050;10;31;2;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
7051;10;31;3;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
7052;10;31;4;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
7053;10;31;5;0,01;0,05;0,06;0,04;0,02;0,03;0,05;0,02;0,06;0,05
7054;10;31;6;0,2;0,3;0,31;0,28;0,11;0,26;0,38;0,21;0,44;0,31
7055;10;31;7;1,26;1,01;0,88;0,92;0,53;0,88;1,19;0,62;1,38;0,83
7056;10;31;8;1,8;2,57;1,65;2,24;0,28;2,03;2,55;1,27;2,56;1,62
7057;10;31;9;2,2;2,64;2,77;3,51;1,1;4,29;3,48;2,6;4,36;2,79
7058;10;31;10;4,9;2,43;5,31;5,12;2,5;4,89;4,47;4,48;6,13;2,9
7059;10;31;11;3,23;3,49;7,54;7,4;3,17;4,78;7,76;6,59;7,37;1,65
7060;10;31;12;3,52;2,97;8,88;8,17;4,5;4,21;6,86;6,48;6,6;1,18
7061;10;31;13;4,17;1,51;7,58;7,11;5,17;4,04;6,54;4,27;6,72;1,01
7062;10;31;14;3,1;1,22;5,64;5,23;4,73;1,99;4,58;3,31;4,99;0,7
7063;10;31;15;2,18;0,65;3,33;3,04;2,98;2,23;2,04;2,01;3,11;0,93
7064;10;31;16;1,08;0,41;1,46;1,23;1,25;0,9;0,5;1,35;1,53;0,56
7065;10;31;17;0,29;0,09;0,42;0,23;0,32;0,22;0,21;0,43;0,53;0,33
7066;10;31;18;0,02;0,04;0,08;0,03;0,04;0,03;0,04;0,06;0,09;0,07
7067;10;31;19;0;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01;0,01
7068;10;31;20;0;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01;0,01
7069;10;31;21;0;0,03;0,03;0,01;0;0,01;0,01;0,01;0,01;0,01
7070;10;31;22;0;0,03;0,04;0,01;0;0,01;0,01;0,01;0,01;0,01
7071;10;31;23;0;0,03;0,04;0,01;0;0,01;0,01;0;0,01;0,01
7072;11;1;0;0;0,03;0,04;0,01;0;0,01;0,01;0,01;0,01;0,01
7073;11;1;1;0;0,03;0,04;0,01;0;0,01;0,01;0,01;0,01;0,01
7074;11;1;2;0;0,03;0,04;0,01;0;0,01;0;0,01;0,01;0,01
7075;11;1;3;0;0,03;0,04;0,01;0;0,01;0,01;0,01;0,01;0,01
7076;11;1;4;0;0,03;0,04;0,02;0;0,01;0,01;0,01;0,01;0,01
7077;11;1;5;0;0,04;0,07;0,02;0,03;0,03;0,03;0,03;0,06;0,04
7078;11;1;6;0,16;0,06;0,36;0,05;0,27;0,27;0,17;0,13;0,44;0,29
7079;11;1;7;0,68;0,2;1,28;0,38;1,2;1,14;0,68;0,53;1,49;0,98
7080;11;1;8;1,3;1,83;2,98;1,8;1,54;2,24;1,31;1,7;2,92;1,74
7081;11;1;9;1,52;3,02;5,25;4,03;2,09;1,9;1,53;3,24;4,5;3,78
7082;11;1;10;2,51;2,99;7,35;6,59;3,08;3,26;3,78;4,94;5,9;6,24
7083;11;1;11;3,72;1,87;8,52;4,37;3,24;5,16;3,51;6,22;7,16;7,52
7084;11;1;12;2,79;0,99;8,53;6,26;4,65;4,06;2,62;6,34;6,83;8,3
7085;11;1;13;1,7;1,24;7,25;5,31;1,15;2,97;4,12;2,91;4,83;7,32
7086;11;1;14;1,53;3,97;5,14;2,73;0,87;1,82;2,67;2,36;4,05;5,47
7087;11;1;15;1,55;2,44;3,15;2,04;0,54;2,06;1,76;1,44;2,11;3,49
7088;11;1;16;0,85;0,86;1,4;1,01;0,3;0,8;0,65;0,45;0,89;1,71
7089;11;1;17;0,38;0,32;0,41;0,26;0,18;0,17;0,28;0,13;0,33;0,59
7090;11;1;18;0,03;0,06;0,07;0,05;0,04;0,03;0,04;0,03;0,06;0,09
7091;11;1;19;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7092;11;1;20;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7093;11;1;21;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7094;11;1;22;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7095;11;1;23;0;0,04;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7096;11;2;0;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7097;11;2;1;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7098;11;2;2;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7099;11;2;3;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7100;11;2;4;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7101;11;2;5;0,01;0,05;0,06;0,04;0,02;0,04;0,02;0,02;0,04;0,05
7102;11;2;6;0,18;0,2;0,28;0,29;0,08;0,3;0,14;0,06;0,22;0,25
7103;11;2;7;0,62;0,43;1,26;0,97;0,26;1,12;0,55;0,09;0,22;0,73
7104;11;2;8;0,85;1,44;3;2,13;0,58;2,26;1,23;0,27;0,23;2,77
7105;11;2;9;1,6;1,97;5,28;2,96;1,26;2,92;2,49;0,55;0,33;5,42
7106;11;2;10;2,16;3,07;7,39;5,76;2,23;1,78;2,63;1,21;0,29;7,5
7107;11;2;11;3,57;3,05;8,63;6,29;2,45;3,11;3,38;2,95;0,63;8,73
7108;11;2;12;3,74;3,19;8,62;6,55;2,27;2,94;3,8;4,57;0,66;8,8
7109;11;2;13;2,7;5,06;7,44;5,34;2,69;2,43;2,87;6,69;0,68;7,7
7110;11;2;14;2,28;2,86;5,51;3,03;1,64;3,13;2,82;3;0,58;5,85
7111;11;2;15;0,93;2,95;3,37;2;0,99;1,45;2,19;2,26;0,31;3,7
7112;11;2;16;0,48;1,36;1,49;0,9;0,61;0,63;0,57;1,02;0,26;1,82
7113;11;2;17;0,18;0,42;0,44;0,28;0,2;0,14;0,31;0,55;0,14;0,66
7114;11;2;18;0,01;0,08;0,08;0,05;0,02;0,04;0,04;0,09;0,05;0,11
7115;11;2;19;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7116;11;2;20;0;0,03;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7117;11;2;21;0;0,03;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7118;11;2;22;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7119;11;2;23;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7120;11;3;0;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7121;11;3;1;0;0,04;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7122;11;3;2;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7123;11;3;3;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7124;11;3;4;0;0,04;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7125;11;3;5;0,03;0,06;0,05;0,05;0,04;0,04;0,02;0,06;0,06;0,07
7126;11;3;6;0,36;0,3;0,38;0,3;0,33;0,31;0,18;0,4;0,41;0,52
7127;11;3;7;1,34;1,1;1,16;1,16;1,24;1,19;1,13;1,18;0,66;1,55
7128;11;3;8;3,08;2,35;1,81;2,79;3;2,31;2,22;2,08;2,02;3,32
7129;11;3;9;5,65;4,47;4,94;4,85;5,19;4,38;3,86;3,2;2,49;5,61
7130;11;3;10;4,72;6,85;5,92;6,76;5,98;6,95;4,65;4,14;2,26;7,53
7131;11;3;11;3,46;7,85;7,27;7,93;6,28;8,22;4,91;4,96;1,86;8,9
7132;11;3;12;5,99;7,89;6,36;7,99;8,11;8,3;3,65;5,7;0,5;8,99
7133;11;3;13;1,87;6,45;6,95;6,63;6,69;7,27;4,36;4,74;0,68;7,86
7134;11;3;14;1,49;3,51;4,38;5,28;5,29;5,11;2,99;3,6;2,45;5,81
7135;11;3;15;1,69;1,76;2,78;2,94;2,78;2,81;2,19;2,6;2,09;3,36
7136;11;3;16;0,77;0,81;1,15;1,08;1,29;1,4;1,13;1,47;0,7;1,42
7137;11;3;17;0,17;0,26;0,4;0,32;0,33;0,36;0,4;0,54;0,17;0,65
7138;11;3;18;0,02;0,06;0,09;0,05;0,05;0,05;0,08;0,09;0,02;0,11
7139;11;3;19;0;0,03;0,04;0,01;0,01;0,01;0,01;0,01;0,01;0,01
7140;11;3;20;0;0,03;0,04;0,01;0,01;0,01;0,01;0,01;0,01;0,01
7141;11;3;21;0;0,03;0,04;0,01;0,01;0,01;0;0,01;0,01;0,01
7142;11;3;22;0;0,03;0,04;0,02;0,01;0,01;0;0,01;0,01;0,01
7143;11;3;23;0;0,04;0,04;0,02;0,01;0,01;0;0,01;0,01;0,01
7144;11;4;0;0;0,03;0,04;0,02;0,01;0;0,01;0,01;0,01;0,01
7145;11;4;1;0;0,03;0,04;0,02;0,01;0;0,01;0,01;0,01;0,01
7146;11;4;2;0;0,03;0,04;0,02;0,01;0;0;0,01;0,01;0,01
7147;11;4;3;0;0,03;0,04;0,02;0,01;0;0;0,01;0,01;0,01
7148;11;4;4;0;0,03;0,04;0,02;0,01;0;0;0,01;0,01;0,01
7149;11;4;5;0,02;0,07;0,08;0,05;0,04;0,04;0,05;0,07;0,07;0,02
7150;11;4;6;0,14;0,35;0,29;0,3;0,33;0,33;0,17;0,42;0,44;0,11
7151;11;4;7;0,53;1,21;0,82;1,12;1,12;1,27;0,38;1,04;1,28;0,23
7152;11;4;8;0,98;2,88;1,34;2,68;2,5;2,95;1,93;1,25;2,7;0,56
7153;11;4;9;2,07;4,78;2,72;4,59;4,15;5,17;2,04;3,84;2,73;1,2
7154;11;4;10;3,41;6,83;4,94;3,79;6,58;5,15;2,87;2,91;2,12;0,83
7155;11;4;11;6,25;7,22;6,35;4,69;7,81;7,38;5,16;2,11;1,42;1,45
7156;11;4;12;8,53;7,31;5,33;5,95;6,51;8,21;5,74;5,38;1,76;0,45
7157;11;4;13;7,48;5,64;4,51;6,75;5,97;7,3;5,55;6,33;2,18;0,53
7158;11;4;14;5,48;4,7;4,08;3,09;3,91;5,52;4,41;4,49;1,81;0,67
7159;11;4;15;3,28;2,45;2,69;2,25;1,17;3,17;3,1;2,1;0,7;0,4
7160;11;4;16;1,46;1,04;1,43;0,9;0,36;1,17;1,5;1,38;0,61;0,26
7161;11;4;17;0,41;0,38;0,42;0,31;0,08;0,25;0,55;0,3;0,47;0,1
7162;11;4;18;0,05;0,08;0,08;0,05;0,01;0,03;0,1;0,07;0,1;0,03
7163;11;4;19;0;0,03;0,03;0,01;0;0;0,01;0,01;0,01;0,01
7164;11;4;20;0;0,03;0,04;0,01;0;0;0,01;0,01;0,01;0,01
7165;11;4;21;0;0,03;0,04;0,01;0;0;0;0,01;0,01;0,01
7166;11;4;22;0;0,03;0,04;0,02;0;0;0;0,01;0,01;0,01
7167;11;4;23;0;0,03;0,04;0,02;0;0;0;0,01;0,01;0,01
7168;11;5;0;0;0,03;0,04;0,02;0;0,01;0;0,01;0,01;0,01
7169;11;5;1;0;0,03;0,04;0,02;0;0,01;0;0,01;0,01;0,01
7170;11;5;2;0;0,03;0,04;0,02;0;0,01;0;0,01;0,01;0,01
7171;11;5;3;0;0,03;0,04;0,02;0;0,01;0;0,01;0,01;0,01
7172;11;5;4;0;0,03;0,04;0,02;0;0,01;0;0,01;0,01;0,01
7173;11;5;5;0,04;0,04;0,08;0,04;0,01;0,04;0,06;0,03;0,07;0,06
7174;11;5;6;0,4;0,2;0,4;0,11;0,05;0,31;0,41;0,21;0,48;0,32
7175;11;5;7;1,39;0,82;1,36;0,47;0,24;0,69;1,34;0,58;1,47;1,13
7176;11;5;8;3,14;0,71;3,19;2,05;0,57;1,7;2,39;0,44;2,98;2,04
7177;11;5;9;5,23;0,77;5,5;2,77;0,76;2,48;3,65;0,8;4,26;3,18
7178;11;5;10;7,06;1,11;7,58;5,25;2,62;3,3;4,62;3,08;6,44;4,14
7179;11;5;11;8,19;1,43;8,83;7,3;6,45;4,64;7,01;4,58;7,99;4,96
7180;11;5;12;8,28;1,65;8,86;7,61;4,91;4,61;7,45;4,47;8,23;5,94
7181;11;5;13;7,29;0,91;7,69;6,77;4,97;4,38;6,44;1,51;7,27;4,29
7182;11;5;14;5,45;1,41;5,68;5,02;4,86;2,39;4,91;1,45;5,09;4,15
7183;11;5;15;3,3;1;3,39;3;2,72;1,79;2,93;2,43;2,98;2,04
7184;11;5;16;1,49;0,55;1,5;1,32;1,45;0,74;1,4;1,53;1,62;1
7185;11;5;17;0,43;0,09;0,4;0,38;0,42;0,22;0,38;0,47;0,52;0,42
7186;11;5;18;0,05;0,04;0,09;0,06;0,05;0,05;0,06;0,1;0,11;0,12
7187;11;5;19;0;0,03;0,03;0,02;0;0,01;0,01;0,01;0,01;0,01
7188;11;5;20;0;0,03;0,03;0,02;0;0,01;0,01;0,01;0,01;0,01
7189;11;5;21;0;0,03;0,04;0,02;0;0,01;0,01;0,01;0,01;0,01
7190;11;5;22;0;0,03;0,04;0,02;0;0,01;0,01;0,01;0,01;0,01
7191;11;5;23;0;0,03;0,04;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7192;11;6;0;0;0,03;0,03;0,02;0,01;0,01;0;0,01;0,01;0,01
7193;11;6;1;0;0,03;0,03;0,02;0,01;0,01;0;0,01;0,01;0,01
7194;11;6;2;0;0,03;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7195;11;6;3;0;0,03;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7196;11;6;4;0;0,03;0,03;0,02;0,01;0,01;0,01;0,01;0,01;0,01
7197;11;6;5;0,02;0,05;0,08;0,04;0,03;0,04;0,03;0,03;0,03;0,04
7198;11;6;6;0,34;0,2;0,42;0,25;0,06;0,3;0,2;0,03;0,23;0,21
7199;11;6;7;1;0,48;1,42;0,63;0,19;1,32;0,53;0,39;0,79;0,89
7200;11;6;8;2,11;1,62;3,29;2,19;0,56;2,75;1,58;0,55;2,26;1,87
7201;11;6;9;1,12;3,97;5,56;4,55;1,08;3,82;1,85;0,41;4,75;2,53
7202;11;6;10;2;2,21;7,67;6,38;1,45;6,13;2,59;0,25;6,17;2,85
7203;11;6;11;3,08;1,82;8,86;7,37;1,33;7,09;4;1,5;7,68;3,21
7204;11;6;12;1,35;2,15;8,92;7,67;2,67;8,24;2,27;4,11;6,41;3,91
7205;11;6;13;2;0,83;7,74;6,46;2,14;6,44;4,87;6,4;4,4;2,8
7206;11;6;14;1,61;1,06;5,61;5,1;1,71;5;3,52;3,72;3,71;2,34
7207;11;6;15;1,35;0,4;3,33;2,9;0,69;3,25;2,34;1,54;1,82;2,08
7208;11;6;16;0,78;0,49;1,48;1,33;0,26;1,23;1,34;1,08;1,07;0,92
7209;11;6;17;0,19;0,21;0,44;0,38;0,15;0,38;0,53;0,22;0,29;0,19
7210;11;6;18;0,03;0,06;0,08;0,06;0,03;0,06;0,1;0,08;0,06;0,04
7211;11;6;19;0;0,03;0,03;0,01;0,01;0;0,01;0,01;0,01;0,01
7212;11;6;20;0;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01;0,01
7213;11;6;21;0;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01;0,01
7214;11;6;22;0;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01;0,01
7215;11;6;23;0;0,03;0,03;0,02;0,01;0;0,01;0,01;0,01;0,01
7216;11;7;0;0;0,03;0,04;0,01;0,01;0;0,01;0,01;0,01;0,01
7217;11;7;1;0;0,03;0,04;0,01;0,01;0;0,01;0,01;0,01;0,01
7218;11;7;2;0;0,03;0,04;0,01;0,01;0;0;0,01;0,01;0,01
7219;11;7;3;0;0,03;0,04;0,01;0,01;0;0;0,01;0,01;0,01
7220;11;7;4;0;0,03;0,04;0,01;0,01;0;0,01;0,01;0,01;0,01
7221;11;7;5;0,02;0,05;0,05;0,05;0,04;0,04;0,03;0,07;0,05;0,06
